learning_rate,n_estimators,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,weight_ratio_0,weight_ratio_1,max_delta_step,scale_pos_weight,value
0.06104528167950351,671,6,6,0.7572374340887995,0.8808787702582579,0.6657993467364833,2.2528843249628805,1.53694070490127,1.0590066251170047,0.9767318848855427,1,1.2056276589547186,-0.6987771882757805
0.06459149082546563,652,5,6,0.7198057037907076,0.8755643742969667,0.8366652289821876,1.9562830376513916,1.567358782534311,0.8416274415910403,0.9780464447887882,1,1.2032001169862518,-0.7074200640002113
0.06191225902485699,662,5,6,0.8696110191919542,0.8033312320410482,3.780221939948249,1.559419389665241,1.5495297595223876,0.8422945489904897,0.9645130507221602,1,1.1977029331626154,-0.7080600791598911
0.05890206325361365,655,5,7,0.870588242417395,0.8066264572573933,4.683595565937413,1.970324336939497,1.5507048563617933,1.075635552192851,0.9733153860852055,1,1.193074617587097,-0.6821752799760672
0.0606290713954194,660,5,7,0.8715481526771335,0.8057852532482195,0.7455625051116043,1.545955015652258,1.5550115871976133,0.9571730379221716,0.9702566418744221,1,1.2096950527873416,-0.703890946719785
0.060803949663109966,654,5,7,0.6942281747034028,0.8054687312402118,3.8058804931136048,1.9553137403273217,1.5557384142787247,0.9456551621862229,0.972228673367349,1,1.121054094591695,-0.6894165155722888
0.058171117958913825,669,6,7,0.7186310872188485,0.864701397458818,4.699763700395225,1.096597439010638,1.545504621954037,0.8648827543492805,0.9705962376324923,1,1.2062501133539847,-0.7113151371062522
0.05797211990508878,657,5,7,0.8708358111251256,0.8083199496653051,3.781607106371308,1.9543521099792853,1.5489068502023866,0.7589864981451676,0.9702289694497597,1,1.215254705618762,-0.7016659493387453
0.06123516897811014,657,5,7,0.7191821435364985,0.8073306595070422,4.635937392096302,1.5626985160640237,1.5364400745905373,0.9494112313073736,0.9658462421622848,1,1.2213099665105185,-0.6984696342598088
0.06076284981961712,661,5,7,0.7201072621241246,0.8095293641797625,4.671666785026172,1.5746388409185672,1.5389047298867817,1.0667602025083136,0.9304618695690411,1,1.2219576057163137,-0.6796904989652554
