learning_rate,n_estimators,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,max_delta_step,scale_pos_weight,class_1_weight,threshold,value
0.031465962111174764,274,3,19,0.8340739579171383,0.8600132390113334,4.453432917457728,2.700480718863864,1.4624747666326205,10,8.114646370031227,5.2303158549773485,0.20274404168690474,-0.7087239187477692
0.03151414778869763,307,7,2,0.8139521705723636,0.6509833252790286,3.16639823170686,1.986260638712925,1.3368858720434258,4,3.8751578665082396,3.4538295911218997,0.1639238872430082,-0.7154901534101795
0.026121817049424588,517,5,12,0.8161868849247053,0.875147622479707,4.146005878670215,1.292071540807787,1.0856505054485586,1,3.6362912235487155,4.795743930065843,0.1279901584511007,-0.7112435573710495
0.06679705224585888,336,5,4,0.8602268033907788,0.7477017340841219,2.469973311100423,1.1522376542930668,0.37407132466802273,7,2.7272322514371865,6.7273896607153665,0.23802797652072044,-0.7191411033324269
0.02975730702164574,143,8,2,0.8555916949784159,0.6850903869193876,1.0604903655052622,4.9853461968190524,0.6482161377664124,1,12.09649621406455,8.849743176962338,0.16744302087356644,-0.7085267783048155
0.07324436892709145,388,3,8,0.8029865783948369,0.8180003722662956,3.502112414290075,3.837728738537489,1.099017416520111,10,7.874007084862257,5.74143052468291,0.26015913371015076,-0.7113318791698602
0.04535107579145217,574,8,20,0.8332136354089141,0.6751455019237396,0.8240931023221704,1.1535789688016123,1.1564227189038156,2,8.558332156207507,4.886745779881918,0.25333422326275906,-0.7187058070085273
0.09431227596151881,734,10,13,0.8943798995616175,0.7020306159719754,1.4427106506344711,4.806608792838556,0.0020660831936880064,7,2.3188734384839114,2.0971204843800195,0.14748007181567607,-0.7271588601410965
0.09270154671325333,652,10,14,0.743357224992207,0.76532477784977,1.8359446653101594,4.398596526713212,0.09808737742150198,7,6.730439429979594,2.2920405616759187,0.39189679491366936,-0.7244732028990495
0.09478387312854841,625,10,6,0.7323823485104416,0.777502807212891,2.1916312813901233,4.449929645026187,0.003303933408855597,7,9.216341642380057,2.2615601498387883,0.38868184046317866,-0.7249224487798184
